,date,preds_0_Idaho Springs,actual,preds_1_Idaho Springs,preds_2_Idaho Springs,preds_3_Idaho Springs,preds_4_Idaho Springs,preds_5_Idaho Springs,site_name,lat,lon
96,2023-06-06 12:00:00+00:00,0.037086543,0.037,0.039294995,0.036443006,0.033574082,0.032958932,0.0308999,Idaho Springs,39.792519,-105.49127
97,2023-06-06 13:00:00+00:00,0.037807718,0.034,0.037877113,0.039690934,0.0372026,0.03465159,0.034110893,Idaho Springs,39.792519,-105.49127
98,2023-06-06 14:00:00+00:00,0.038407374,0.042,0.041367333,0.04142121,0.042876706,0.04087908,0.03886784,Idaho Springs,39.792519,-105.49127
99,2023-06-06 15:00:00+00:00,0.046385456,0.046,0.043314032,0.045594852,0.045637798,0.0467912,0.045260858,Idaho Springs,39.792519,-105.49127
100,2023-06-06 16:00:00+00:00,0.048510708,0.051,0.0488744,0.046340264,0.04832233,0.048359532,0.049326476,Idaho Springs,39.792519,-105.49127
101,2023-06-06 17:00:00+00:00,0.052598618,0.053000000000000005,0.050121043,0.05043423,0.04810456,0.04993203,0.04996546,Idaho Springs,39.792519,-105.49127
102,2023-06-06 18:00:00+00:00,0.05350226,0.054,0.053093545,0.050890736,0.051186435,0.048964657,0.050684057,Idaho Springs,39.792519,-105.49127
103,2023-06-06 19:00:00+00:00,0.054326475,0.058,0.053836673,0.053470287,0.051385637,0.051668964,0.049553383,Idaho Springs,39.792519,-105.49127
104,2023-06-06 20:00:00+00:00,0.05761709,0.053000000000000005,0.054033637,0.05361418,0.053284917,0.051323656,0.051590335,Idaho Springs,39.792519,-105.49127
105,2023-06-06 21:00:00+00:00,0.050986014,0.04900000000000001,0.055334162,0.05229437,0.05191964,0.051614497,0.049757186,Idaho Springs,39.792519,-105.49127
106,2023-06-06 22:00:00+00:00,0.047897086,0.05500000000000001,0.049534798,0.052944653,0.050364926,0.050038323,0.049768932,Idaho Springs,39.792519,-105.49127
107,2023-06-06 23:00:00+00:00,0.053540684,0.059,0.046875022,0.048180856,0.05115918,0.04886949,0.04857796,Idaho Springs,39.792519,-105.49127
108,2023-06-07 00:00:00+00:00,0.05666536,0.056,0.05150776,0.04606089,0.04724667,0.050011702,0.047910858,Idaho Springs,39.792519,-105.49127
109,2023-06-07 01:00:00+00:00,0.050065495,0.051,0.050744187,0.046874594,0.04235605,0.04339297,0.04581141,Idaho Springs,39.792519,-105.49127
110,2023-06-07 02:00:00+00:00,0.045892276,0.04700000000000001,0.044982515,0.04547728,0.042419028,0.03870095,0.03957711,Idaho Springs,39.792519,-105.49127
111,2023-06-07 03:00:00+00:00,0.0429462,0.036,0.04183898,0.041087545,0.041541565,0.03862766,0.03508596,Idaho Springs,39.792519,-105.49127
112,2023-06-07 04:00:00+00:00,0.03358377,0.035,0.039800767,0.03889028,0.038206205,0.03864251,0.035843577,Idaho Springs,39.792519,-105.49127
113,2023-06-07 05:00:00+00:00,0.033318337,0.039,0.032131374,0.037192736,0.0363671,0.035719093,0.0361364,Idaho Springs,39.792519,-105.49127
114,2023-06-07 06:00:00+00:00,0.036495272,0.038,0.0315819,0.030599091,0.035268217,0.03448409,0.03386341,Idaho Springs,39.792519,-105.49127
115,2023-06-07 07:00:00+00:00,0.035530016,0.035,0.034239117,0.030159717,0.029249014,0.03369289,0.032949332,Idaho Springs,39.792519,-105.49127
116,2023-06-07 08:00:00+00:00,0.03350741,0.036,0.033946004,0.032886058,0.02916544,0.028298259,0.032513633,Idaho Springs,39.792519,-105.49127
117,2023-06-07 09:00:00+00:00,0.03424619,0.037,0.032201048,0.032567076,0.031590436,0.028027967,0.02719141,Idaho Springs,39.792519,-105.49127
118,2023-06-07 10:00:00+00:00,0.034976292,0.038,0.032700352,0.030955467,0.031295825,0.030363334,0.02694413,Idaho Springs,39.792519,-105.49127
119,2023-06-07 11:00:00+00:00,0.036310494,0.039,0.03381026,0.031898968,0.030313537,0.03063122,0.029763367,Idaho Springs,39.792519,-105.49127
120,2023-06-07 12:00:00+00:00,0.03787994,0.039,0.03568263,0.033594776,0.031871777,0.030411508,0.030702375,Idaho Springs,39.792519,-105.49127
121,2023-06-07 13:00:00+00:00,0.039617624,0.039,0.038727652,0.03700926,0.035274513,0.033808663,0.0325786,Idaho Springs,39.792519,-105.49127
122,2023-06-07 14:00:00+00:00,0.042568196,0.046,0.043051686,0.04238271,0.041035924,0.03966426,0.038526885,Idaho Springs,39.792519,-105.49127
123,2023-06-07 15:00:00+00:00,0.049741384,0.06299999999999999,0.046798352,0.047168184,0.046641648,0.045581006,0.04453218,Idaho Springs,39.792519,-105.49127
124,2023-06-07 16:00:00+00:00,0.06566135,0.065,0.052089877,0.04964351,0.049962256,0.049510267,0.048627853,Idaho Springs,39.792519,-105.49127
125,2023-06-07 17:00:00+00:00,0.06475246,0.064,0.06547802,0.05372114,0.0515144,0.051802367,0.051404357,Idaho Springs,39.792519,-105.49127
126,2023-06-07 18:00:00+00:00,0.06448723,0.064,0.06528409,0.06590645,0.055318613,0.05326494,0.053530153,Idaho Springs,39.792519,-105.49127
127,2023-06-07 19:00:00+00:00,0.063581705,0.067,0.06408632,0.064760715,0.06530201,0.055726405,0.053808965,Idaho Springs,39.792519,-105.49127
128,2023-06-07 20:00:00+00:00,0.0664881,0.065,0.0631303,0.06353945,0.064099334,0.064560644,0.056136195,Idaho Springs,39.792519,-105.49127
129,2023-06-07 21:00:00+00:00,0.06338903,0.06,0.06489377,0.062238216,0.06257373,0.06304678,0.063445024,Idaho Springs,39.792519,-105.49127
130,2023-06-07 22:00:00+00:00,0.05770795,0.056,0.060856648,0.062106058,0.059754692,0.060055833,0.060487427,Idaho Springs,39.792519,-105.49127
131,2023-06-07 23:00:00+00:00,0.055589024,0.054,0.05713276,0.059608676,0.060639903,0.058518447,0.05879378,Idaho Springs,39.792519,-105.49127
132,2023-06-08 00:00:00+00:00,0.052531507,0.056999999999999995,0.053952083,0.05517554,0.057267606,0.05817232,0.056232933,Idaho Springs,39.792519,-105.49127
133,2023-06-08 01:00:00+00:00,0.053207323,0.056,0.04862851,0.049775098,0.05085075,0.05271087,0.05352658,Idaho Springs,39.792519,-105.49127
134,2023-06-08 02:00:00+00:00,0.05039364,0.051,0.04743524,0.043682378,0.044656627,0.045590416,0.047230393,Idaho Springs,39.792519,-105.49127
135,2023-06-08 03:00:00+00:00,0.04652717,0.048,0.045927834,0.043573868,0.040338237,0.041203707,0.042027026,Idaho Springs,39.792519,-105.49127
136,2023-06-08 04:00:00+00:00,0.04493329,0.05500000000000001,0.043520804,0.04304098,0.04098188,0.037979096,0.03878731,Idaho Springs,39.792519,-105.49127
137,2023-06-08 05:00:00+00:00,0.05217195,0.04700000000000001,0.04222112,0.04106191,0.040631548,0.038695123,0.035821673,Idaho Springs,39.792519,-105.49127
138,2023-06-08 06:00:00+00:00,0.043218315,0.044,0.048139878,0.039798927,0.038755246,0.038352206,0.036516063,Idaho Springs,39.792519,-105.49127
139,2023-06-08 07:00:00+00:00,0.041800674,0.038,0.041100733,0.045147702,0.037720002,0.03674598,0.03636586,Idaho Springs,39.792519,-105.49127
