OID_,Id,latitude,longitude
1606,0,40.2975998,-105.1220016
1607,0,40.2975998,-105.0910034
1608,0,40.2975998,-105.0599976
1609,0,40.2975998,-105.0289993
1610,0,40.2975998,-104.9990005
1611,0,40.2975998,-104.9680023
1612,0,40.2975998,-104.9369965
1613,0,40.2975998,-104.9059982
1614,0,40.2975998,-104.8750000
1615,0,40.2975998,-104.8440018
1616,0,40.2975998,-104.8130035
1617,0,40.2975998,-104.7819977
1618,0,40.2975998,-104.7509995
1619,0,40.2975998,-104.7200012
1620,0,40.2975998,-104.6890030
1621,0,40.2975998,-104.6579971
1622,0,40.2975998,-104.6269989
1623,0,40.2975998,-104.5970001
1624,0,40.2975998,-104.5660019
1625,0,40.2975998,-104.5350037
1626,0,40.2975998,-104.5039978
1627,0,40.2975998,-104.4729996
1628,0,40.2975998,-104.4420013
1629,0,40.2975998,-104.4110031
1630,0,40.2975998,-104.3799973
1631,0,40.2975998,-104.3489990
1632,0,40.2975998,-104.3180008
