,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,preds_6_Evergreen,preds_7_Evergreen,site_name,lat,lon
65,2023-06-05 07:00:00+00:00,0.01079464,0.012,0.011127463,0.011326949,0.014798858,0.016708314,0.02505258,0.022959258,0.02031133,Evergreen,39.620408,-105.33872
66,2023-06-05 08:00:00+00:00,0.010152942,0.009000000000000001,0.0092385225,0.009497834,0.009663895,0.01266423,0.0142937,0.021446291,0.019639626,Evergreen,39.620408,-105.33872
67,2023-06-05 09:00:00+00:00,0.008601,0.006,0.009433827,0.008736232,0.008945286,0.009084437,0.011562841,0.012894469,0.018769857,Evergreen,39.620408,-105.33872
68,2023-06-05 10:00:00+00:00,0.006187243,0.005,0.008005242,0.00864252,0.008077853,0.008253968,0.0083696535,0.010411384,0.01150176,Evergreen,39.620408,-105.33872
69,2023-06-05 11:00:00+00:00,0.0061135013,0.004,0.006956059,0.008329045,0.0088422885,0.008371783,0.00851594,0.008609623,0.010261251,Evergreen,39.620408,-105.33872
70,2023-06-05 12:00:00+00:00,0.005490217,0.006,0.0071017607,0.0077426345,0.008886322,0.009328013,0.008929415,0.009050068,0.009128625,Evergreen,39.620408,-105.33872
71,2023-06-05 13:00:00+00:00,0.008500217,0.014000000000000002,0.008084543,0.009277976,0.009816166,0.010819326,0.011204513,0.0108570745,0.010963926,Evergreen,39.620408,-105.33872
72,2023-06-05 14:00:00+00:00,0.022660324,0.03,0.017614152,0.0173106,0.018256944,0.018687591,0.019469738,0.019765051,0.019496717,Evergreen,39.620408,-105.33872
73,2023-06-05 15:00:00+00:00,0.038296863,0.041,0.030832788,0.027006913,0.026780592,0.02745816,0.027742755,0.028227482,0.028404152,Evergreen,39.620408,-105.33872
74,2023-06-05 16:00:00+00:00,0.042767636,0.046,0.039979897,0.034073748,0.031116446,0.03094398,0.03142426,0.031612393,0.031916462,Evergreen,39.620408,-105.33872
75,2023-06-05 17:00:00+00:00,0.04718101,0.053000000000000005,0.043868016,0.04162038,0.036906205,0.034600034,0.034476396,0.0347848,0.03489174,Evergreen,39.620408,-105.33872
