,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,site_name,lat,lon
104,2023-06-06 20:00:00+00:00,0.031625208,0.019,0.035532236,0.039151896,0.042203665,0.044478692,0.04579541,Five Points,39.751184,-104.987625
105,2023-06-06 21:00:00+00:00,0.029526044,0.019,0.033136252,0.036710985,0.04000995,0.04278567,0.0448485,Five Points,39.751184,-104.987625
106,2023-06-06 22:00:00+00:00,0.024360072,0.019,0.027342493,0.03065202,0.03391143,0.036913924,0.039433375,Five Points,39.751184,-104.987625
107,2023-06-06 23:00:00+00:00,0.019943217,0.019,0.021448532,0.024186544,0.027191605,0.030145604,0.032859422,Five Points,39.751184,-104.987625
108,2023-06-07 00:00:00+00:00,0.015256385,0.019,0.0155157875,0.016898995,0.019379556,0.022091549,0.024750073,Five Points,39.751184,-104.987625
109,2023-06-07 01:00:00+00:00,0.017045502,0.019,0.01600533,0.016242474,0.017478269,0.01968041,0.02207387,Five Points,39.751184,-104.987625
110,2023-06-07 02:00:00+00:00,0.018612066,0.019,0.018063376,0.017097743,0.01731446,0.018437468,0.020429617,Five Points,39.751184,-104.987625
111,2023-06-07 03:00:00+00:00,0.018155785,0.019,0.018046888,0.017539319,0.016655156,0.016852744,0.017871747,Five Points,39.751184,-104.987625
112,2023-06-07 04:00:00+00:00,0.017875792,0.019,0.017638981,0.017538227,0.017073551,0.016266134,0.01644588,Five Points,39.751184,-104.987625
113,2023-06-07 05:00:00+00:00,0.01756138,0.019,0.017247098,0.017028753,0.016936766,0.016513951,0.015781071,Five Points,39.751184,-104.987625
114,2023-06-07 06:00:00+00:00,0.017405327,0.04,0.01700179,0.016710885,0.016510785,0.016426763,0.016041655,Five Points,39.751184,-104.987625
115,2023-06-07 07:00:00+00:00,0.022954071,0.034,0.016672697,0.01630361,0.016039962,0.015859295,0.015783656,Five Points,39.751184,-104.987625
116,2023-06-07 08:00:00+00:00,0.025051454,0.033,0.02199266,0.0162485,0.015913665,0.015675303,0.015512433,Five Points,39.751184,-104.987625
