,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,site_name,lat,lon
165,2023-06-09 09:00:00+00:00,0.023012668,0.022,0.024557406,0.026504278,0.02794476,0.028420463,0.028326163,Evergreen,39.620408,-105.33872
166,2023-06-09 10:00:00+00:00,0.023602245,0.021,0.023861427,0.025256928,0.026981326,0.028247789,0.02866373,Evergreen,39.620408,-105.33872
167,2023-06-09 11:00:00+00:00,0.02300771,0.021,0.023680083,0.02391502,0.02515709,0.026681773,0.0277958,Evergreen,39.620408,-105.33872
168,2023-06-09 12:00:00+00:00,0.022175005,0.022,0.022701802,0.023317546,0.0235289,0.024639416,0.025995884,Evergreen,39.620408,-105.33872
169,2023-06-09 13:00:00+00:00,0.023451308,0.026,0.023497675,0.02398098,0.024536407,0.024725685,0.025715394,Evergreen,39.620408,-105.33872
170,2023-06-09 14:00:00+00:00,0.028294748,0.028999999999999998,0.027607357,0.027650142,0.028089274,0.02858996,0.028759677,Evergreen,39.620408,-105.33872
171,2023-06-09 15:00:00+00:00,0.03661214,0.051,0.036425132,0.035808664,0.03584649,0.036231685,0.03666808,Evergreen,39.620408,-105.33872
172,2023-06-09 16:00:00+00:00,0.048764035,0.059,0.044959534,0.044794794,0.044257287,0.04429005,0.04462182,Evergreen,39.620408,-105.33872
173,2023-06-09 17:00:00+00:00,0.057731066,0.06299999999999999,0.05498659,0.05163467,0.051490508,0.051021326,0.051049788,Evergreen,39.620408,-105.33872
174,2023-06-09 18:00:00+00:00,0.06468307,0.062,0.06326503,0.06085713,0.057926077,0.057800163,0.0573913,Evergreen,39.620408,-105.33872
175,2023-06-09 19:00:00+00:00,0.0670435,0.062,0.067763396,0.06652842,0.06443753,0.06188939,0.061780043,Evergreen,39.620408,-105.33872
