,date,preds_0_South Table,actual,preds_1_South Table,preds_2_South Table,preds_3_South Table,preds_4_South Table,preds_5_South Table,site_name,lat,lon
167,2023-05-09 04:00:00+00:00,0.045366984,0.044,0.042677447,0.041767985,0.041850563,0.041768555,0.04175968,South Table,39.743724,-105.177989
168,2023-05-09 05:00:00+00:00,0.04240824,0.045,0.043521028,0.041618895,0.040928446,0.040995736,0.040925764,South Table,39.743724,-105.177989
169,2023-05-09 06:00:00+00:00,0.043679904,0.045,0.041543577,0.042365726,0.040887892,0.040323116,0.04038036,South Table,39.743724,-105.177989
170,2023-05-09 07:00:00+00:00,0.043553375,0.036,0.042469442,0.04085558,0.04149812,0.04029331,0.03982149,South Table,39.743724,-105.177989
171,2023-05-09 08:00:00+00:00,0.036194738,0.041,0.04207199,0.04123873,0.03996546,0.04049138,0.039489117,South Table,39.743724,-105.177989
172,2023-05-09 09:00:00+00:00,0.040048793,0.041,0.036319472,0.040761694,0.040106017,0.039068483,0.039502215,South Table,39.743724,-105.177989
173,2023-05-09 10:00:00+00:00,0.0396831,0.037,0.038954977,0.03612734,0.039590754,0.039063446,0.03822101,South Table,39.743724,-105.177989
174,2023-05-09 11:00:00+00:00,0.03662604,0.037,0.038610987,0.038061272,0.035873063,0.038613837,0.0381952,South Table,39.743724,-105.177989
175,2023-05-09 12:00:00+00:00,0.03637813,0.035,0.036103886,0.03759509,0.037163768,0.035403237,0.03761288,South Table,39.743724,-105.177989
176,2023-05-09 13:00:00+00:00,0.03513901,0.038,0.036125146,0.035921723,0.037070874,0.036726452,0.035312045,South Table,39.743724,-105.177989
177,2023-05-09 14:00:00+00:00,0.03912504,0.04,0.036928527,0.037673786,0.037520386,0.03840069,0.038134955,South Table,39.743724,-105.177989
178,2023-05-09 15:00:00+00:00,0.04287012,0.043,0.04217182,0.04046262,0.041024163,0.040908083,0.04157064,South Table,39.743724,-105.177989
179,2023-05-09 16:00:00+00:00,0.04630695,0.04700000000000001,0.046197597,0.0456248,0.04430991,0.044736627,0.0446504,South Table,39.743724,-105.177989
180,2023-05-09 17:00:00+00:00,0.049741603,0.052,0.04913111,0.04903789,0.048582148,0.04756469,0.04788451,South Table,39.743724,-105.177989
181,2023-05-09 18:00:00+00:00,0.054217704,0.058,0.052135363,0.05161114,0.05153581,0.051173795,0.05039916,South Table,39.743724,-105.177989
