,date,preds_0_Welby,actual,preds_1_Welby,preds_2_Welby,preds_3_Welby,preds_4_Welby,preds_5_Welby,preds_6_Welby,preds_7_Welby,site_name,lat,lon
87,2023-05-05 22:00:00+00:00,0.0596372,0.062000000000000006,0.059104837,0.058995813,0.05655814,0.057066675,0.056445565,0.054793756,0.05308787,Welby,39.838119,-104.94984
88,2023-05-05 23:00:00+00:00,0.060839564,0.05800000000000001,0.058583785,0.05817181,0.05809451,0.056382775,0.056733344,0.056322955,0.055248212,Welby,39.838119,-104.94984
89,2023-05-06 00:00:00+00:00,0.05824114,0.059000000000000004,0.06116458,0.0593355,0.059025243,0.058967184,0.05767892,0.057941724,0.057626393,Welby,39.838119,-104.94984
90,2023-05-06 01:00:00+00:00,0.057036795,0.056999999999999995,0.056163784,0.05850655,0.057281047,0.05708721,0.057053626,0.056325436,0.056480765,Welby,39.838119,-104.94984
91,2023-05-06 02:00:00+00:00,0.048882384,0.05,0.0489293,0.04824177,0.049701218,0.049040724,0.048950102,0.048936076,0.048625752,Welby,39.838119,-104.94984
92,2023-05-06 03:00:00+00:00,0.041658085,0.046,0.04025034,0.040286604,0.039844286,0.040728994,0.040337075,0.04028095,0.040269803,Welby,39.838119,-104.94984
93,2023-05-06 04:00:00+00:00,0.04203906,0.038,0.036771953,0.0356705,0.035696354,0.03537938,0.036032096,0.035719845,0.035666224,Welby,39.838119,-104.94984
94,2023-05-06 05:00:00+00:00,0.03159129,0.034,0.03640905,0.03168384,0.030778056,0.030799491,0.030537562,0.03109561,0.030795902,Welby,39.838119,-104.94984
95,2023-05-06 06:00:00+00:00,0.029314565,0.025,0.026802855,0.030890347,0.026927529,0.026204802,0.026221335,0.026018517,0.026501374,Welby,39.838119,-104.94984
96,2023-05-06 07:00:00+00:00,0.021100316,0.01,0.02521931,0.023172367,0.026532097,0.023379605,0.02284048,0.02285264,0.022689685,Welby,39.838119,-104.94984
97,2023-05-06 08:00:00+00:00,0.011349205,0.016,0.020486832,0.023951247,0.022177689,0.02492995,0.022467531,0.02206703,0.022076923,Welby,39.838119,-104.94984
98,2023-05-06 09:00:00+00:00,0.01701587,0.022,0.012700148,0.02013197,0.023358976,0.021817649,0.02411071,0.02209795,0.021778997,Welby,39.838119,-104.94984
99,2023-05-06 10:00:00+00:00,0.019702613,0.021,0.013592558,0.010166721,0.016241254,0.019010002,0.017768364,0.019549744,0.017998917,Welby,39.838119,-104.94984
100,2023-05-06 11:00:00+00:00,0.018917609,0.016,0.01709843,0.011921608,0.009797865,0.012626932,0.014211013,0.013569246,0.014456883,Welby,39.838119,-104.94984
101,2023-05-06 12:00:00+00:00,0.019116405,0.016,0.022963783,0.021413889,0.01809886,0.017643211,0.017298201,0.017562067,0.017451148,Welby,39.838119,-104.94984
102,2023-05-06 13:00:00+00:00,0.026267767,0.017,0.029975927,0.033198625,0.032083344,0.03047197,0.030868035,0.029442605,0.029264932,Welby,39.838119,-104.94984
103,2023-05-06 14:00:00+00:00,0.028135478,0.033,0.038556755,0.041677665,0.04410613,0.043364268,0.042705745,0.043281175,0.041960567,Welby,39.838119,-104.94984
104,2023-05-06 15:00:00+00:00,0.040914938,0.045,0.03570749,0.04474747,0.04729209,0.049204968,0.048671186,0.04840359,0.048933852,Welby,39.838119,-104.94984
105,2023-05-06 16:00:00+00:00,0.048328105,0.05,0.044167317,0.039428256,0.047353216,0.049474638,0.050913822,0.050572157,0.0506013,Welby,39.838119,-104.94984
106,2023-05-06 17:00:00+00:00,0.052890845,0.054,0.051125787,0.04705403,0.042545997,0.049648743,0.05134569,0.0523348,0.05215742,Welby,39.838119,-104.94984
107,2023-05-06 18:00:00+00:00,0.056282565,0.059000000000000004,0.055058792,0.05334124,0.049557548,0.045511696,0.05139969,0.052616566,0.053192448,Welby,39.838119,-104.94984
108,2023-05-06 19:00:00+00:00,0.06050427,0.062000000000000006,0.057712045,0.056622818,0.055166684,0.052050166,0.04879382,0.053185187,0.05396843,Welby,39.838119,-104.94984
