,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,preds_6_Highlands Ranch,preds_7_Highlands Ranch,site_name,lat,lon
54,2023-05-04 13:00:00+00:00,0.028509399,0.032,0.03813453,0.035859723,0.041868363,0.045642875,0.04459535,0.04284354,0.042546224,Highlands Ranch,39.567887,-104.957193
55,2023-05-04 14:00:00+00:00,0.03565168,0.037,0.032244463,0.038811356,0.03708513,0.04179499,0.044954017,0.044066325,0.04268682,Highlands Ranch,39.567887,-104.957193
56,2023-05-04 15:00:00+00:00,0.039967094,0.042,0.038642608,0.036308672,0.04109253,0.039805193,0.04341722,0.04604535,0.045320507,Highlands Ranch,39.567887,-104.957193
57,2023-05-04 16:00:00+00:00,0.045194782,0.047,0.043305114,0.04240153,0.040933207,0.04393329,0.043082368,0.04556248,0.047540694,Highlands Ranch,39.567887,-104.957193
58,2023-05-04 17:00:00+00:00,0.050483145,0.052,0.048761956,0.047337547,0.046679277,0.045613937,0.047823455,0.04717131,0.049073756,Highlands Ranch,39.567887,-104.957193
59,2023-05-04 18:00:00+00:00,0.05464787,0.055,0.053182065,0.05188918,0.050875913,0.05039453,0.04964351,0.051176686,0.050708137,Highlands Ranch,39.567887,-104.957193
60,2023-05-04 19:00:00+00:00,0.056804787,0.056999999999999995,0.056437504,0.055291686,0.054366432,0.053631123,0.053294778,0.052818466,0.05376009,Highlands Ranch,39.567887,-104.957193
61,2023-05-04 20:00:00+00:00,0.05681728,0.05800000000000001,0.056623306,0.05634155,0.055502072,0.05477402,0.05419201,0.053944606,0.05364259,Highlands Ranch,39.567887,-104.957193
62,2023-05-04 21:00:00+00:00,0.0564928,0.054,0.055226024,0.055066466,0.054854065,0.054214664,0.05366123,0.053240214,0.053074606,Highlands Ranch,39.567887,-104.957193
63,2023-05-04 22:00:00+00:00,0.052289642,0.05,0.05492827,0.053871248,0.05374628,0.05356574,0.052991733,0.052492954,0.052123316,Highlands Ranch,39.567887,-104.957193
64,2023-05-04 23:00:00+00:00,0.048158042,0.052,0.050381705,0.052657478,0.05177577,0.051667765,0.05150669,0.050983183,0.05052063,Highlands Ranch,39.567887,-104.957193
65,2023-05-05 00:00:00+00:00,0.051016346,0.054,0.046983793,0.04892713,0.050791513,0.050057318,0.049964268,0.049819693,0.049331956,Highlands Ranch,39.567887,-104.957193
